student_id,course_id,term,term_index,midterm_score,assignment_score,final_score,gpa,credits,age,gender,socio_economic_tier,distance_from_campus_km,internet_access,parent_education,lms_logins_per_week,video_watch_hours,forum_posts,quiz_attempts,avg_quiz_score,total_classes,classes_attended,attendance_rate,tardy_count,engagement_index,dropout_risk,is_anomaly
STU10004,CS101,Spring 2024,1,47.3,45.2,46.7,1.87,3,25,Male,Medium,4.5,Moderate,High School,11,17.6,5,2,69.4,50,35,70.2,4,65.48,Medium,False
STU10008,SE501,Spring 2024,1,52.5,47.6,51.0,2.04,3,20,Female,Medium,2.1,High-Speed,High School,13,7.9,8,7,46.4,40,30,75.2,6,66.38,Medium,False
STU10029,DS201,Spring 2024,1,65.0,65.2,65.1,2.6,4,23,Male,Low,2.0,High-Speed,Bachelors,9,12.4,5,9,70.3,45,28,62.8,4,58.96,Medium,False
STU10053,SE501,Spring 2024,1,48.2,48.5,48.3,1.93,3,19,Female,Medium,10.3,Moderate,Bachelors,15,23.5,4,7,71.4,50,40,81.0,0,77.28,Medium,False
STU10076,DB401,Spring 2024,1,51.7,46.6,50.2,2.01,4,22,Female,Medium,0.3,High-Speed,High School,13,23.8,5,2,78.5,50,38,75.0,3,72.7,Medium,False
STU10077,CS101,Spring 2024,1,50.9,56.9,52.7,2.11,3,20,Male,Medium,7.4,High-Speed,Bachelors,10,16.5,6,12,71.2,40,19,48.4,8,53.44,Medium,True
STU10082,CS101,Spring 2024,1,59.6,67.9,62.1,2.48,3,19,Male,Low,13.4,High-Speed,High School,12,18.7,4,14,83.5,40,26,64.2,2,66.8,Medium,False
STU10125,AI301,Spring 2024,1,61.4,58.0,60.4,2.42,4,18,Male,Medium,2.6,High-Speed,Bachelors,11,14.1,5,5,79.3,40,24,59.0,3,61.86,Medium,False
STU10134,CS101,Spring 2024,1,41.6,50.4,44.2,1.77,3,21,Female,Medium,12.1,High-Speed,High School,12,13.0,6,9,58.5,45,30,67.2,7,63.3,Medium,True
STU10135,SE501,Spring 2024,1,45.4,41.8,44.3,1.77,4,19,Male,Low,2.3,High-Speed,High School,14,6.6,7,13,70.8,50,24,47.8,6,59.06,Medium,True
STU10139,DB401,Spring 2024,1,64.4,68.5,65.6,2.62,3,23,Female,Low,13.0,Moderate,High School,13,9.5,6,8,70.6,45,33,74.2,1,70.72,Medium,False
STU10184,CS101,Spring 2024,1,25.0,30.9,26.5,1.06,3,23,Male,Low,7.0,High-Speed,Bachelors,11,20.7,2,6,46.1,40,18,46.0,3,48.72,Medium,True
STU10187,DS201,Spring 2024,1,46.3,47.9,46.8,1.87,4,24,Female,Medium,1.8,Moderate,High School,13,22.1,5,13,72.2,45,29,63.5,3,65.69,Medium,False
STU10196,DS201,Spring 2024,1,49.0,47.6,48.6,1.94,3,18,Female,Medium,1.6,High-Speed,High School,10,21.6,6,8,65.0,45,26,57.9,2,56.95,Medium,False
STU10210,CS101,Spring 2024,1,59.0,55.9,58.1,2.32,3,22,Female,Low,1.6,High-Speed,High School,11,17.2,6,8,70.7,45,30,66.2,6,63.74,Medium,False
STU10211,DS201,Spring 2024,1,58.4,59.7,58.8,2.35,3,23,Female,Medium,1.7,Moderate,Bachelors,10,12.0,2,10,71.0,45,33,73.3,2,65.85,Medium,False
STU10214,CS101,Spring 2024,1,50.1,48.6,49.6,1.98,3,19,Female,Low,1.2,High-Speed,High School,12,10.1,3,4,69.5,45,28,61.6,4,62.7,Medium,False
STU10216,CS101,Spring 2024,1,56.5,46.9,53.6,2.14,4,21,Male,Low,0.7,High-Speed,High School,13,14.2,4,11,65.9,45,32,71.0,3,68.18,Medium,False
STU10227,SE501,Spring 2024,1,41.7,37.7,40.5,1.62,4,18,Male,Medium,16.8,High-Speed,High School,16,8.8,3,3,62.4,40,29,72.0,3,72.48,Medium,True
STU10288,CS101,Spring 2024,1,60.6,57.3,59.6,2.38,3,25,Male,Low,5.8,High-Speed,Bachelors,9,21.1,4,9,91.0,50,25,49.7,4,56.55,Medium,False
STU10290,DS201,Spring 2024,1,52.6,51.2,52.2,2.09,4,22,Male,Medium,3.3,Moderate,Bachelors,13,14.3,4,3,62.2,45,32,70.8,1,67.34,Medium,False
STU10317,CS101,Spring 2024,1,63.8,64.4,64.0,2.56,4,21,Male,High,30.9,Moderate,High School,11,8.6,4,4,57.2,45,31,68.4,3,62.14,Medium,False
STU10334,CS101,Spring 2024,1,39.3,34.4,37.8,1.51,4,24,Male,Low,3.4,High-Speed,High School,10,15.5,3,4,60.4,50,33,65.8,2,59.98,Medium,True
STU10359,SE501,Spring 2024,1,34.0,30.0,32.8,1.31,3,21,Female,Low,2.3,High-Speed,Bachelors,11,15.9,4,3,57.8,40,23,57.9,3,57.01,Medium,True
STU10360,DS201,Spring 2024,1,32.2,30.0,31.5,1.26,4,23,Male,Low,3.9,Limited,Bachelors,10,14.7,6,13,68.2,50,27,53.5,5,55.39,Medium,True
STU10365,DS201,Spring 2024,1,58.8,58.6,58.7,2.35,4,19,Male,High,14.3,High-Speed,Bachelors,9,17.0,4,11,78.0,40,25,62.9,2,60.55,Medium,False
STU10376,DS201,Spring 2024,1,48.4,54.5,50.2,2.01,3,19,Female,Medium,9.3,High-Speed,High School,11,10.4,3,13,68.7,50,29,58.7,2,59.59,Medium,False
STU10377,SE501,Spring 2024,1,48.7,45.6,47.8,1.91,4,23,Male,Medium,10.4,High-Speed,Bachelors,14,15.4,1,14,82.1,45,30,66.7,1,70.77,Medium,False
STU10389,DS201,Spring 2024,1,49.4,52.0,50.2,2.01,3,20,Female,Medium,14.5,Moderate,Bachelors,12,11.1,7,13,59.0,40,27,66.7,2,63.15,Medium,False
STU10413,SE501,Spring 2024,1,53.5,47.8,51.8,2.07,3,22,Female,Low,1.2,Limited,Bachelors,7,14.0,5,4,75.3,45,26,56.9,3,54.01,Medium,False
STU10442,CS101,Spring 2024,1,54.1,50.0,52.9,2.12,3,19,Male,High,0.2,Moderate,High School,14,20.5,1,7,53.8,40,26,65.8,2,64.66,Medium,False
STU10445,DS201,Spring 2024,1,53.8,56.3,54.5,2.18,3,25,Female,Low,3.5,High-Speed,Masters,13,4.5,9,7,64.3,40,32,79.2,4,71.96,Medium,False
STU10453,SE501,Spring 2024,1,58.0,61.5,59.1,2.36,3,23,Female,Low,3.3,High-Speed,High School,13,16.4,4,12,59.2,50,37,74.5,2,68.59,Medium,False
STU10456,DB401,Spring 2024,1,51.4,63.9,55.2,2.21,4,24,Male,Medium,34.4,High-Speed,High School,11,8.5,5,13,69.7,45,22,50.0,1,55.44,Medium,False
STU10501,AI301,Spring 2024,1,56.8,54.5,56.1,2.24,3,23,Female,Medium,0.2,High-Speed,High School,13,11.8,7,12,46.5,50,36,71.5,4,64.55,Medium,False
STU10534,DS201,Spring 2024,1,61.3,57.4,60.1,2.4,4,19,Female,Medium,0.4,Moderate,High School,12,11.9,5,3,66.1,50,34,67.2,1,64.82,Medium,False
