student_id,course_id,term,term_index,midterm_score,assignment_score,final_score,gpa,credits,age,gender,socio_economic_tier,distance_from_campus_km,internet_access,parent_education,lms_logins_per_week,video_watch_hours,forum_posts,quiz_attempts,avg_quiz_score,total_classes,classes_attended,attendance_rate,tardy_count,engagement_index,dropout_risk,is_anomaly
STU10000,DS201,Spring 2025,3,53.1,49.3,52.0,2.08,3,20,Male,Medium,15.6,High-Speed,Bachelors,23,22.5,4,8,66.8,45,37,82.8,2,84.76,Low,False
STU10001,SE501,Spring 2025,3,73.6,71.8,73.1,2.92,4,25,Female,High,0.2,High-Speed,High School,17,12.6,6,12,77.0,50,44,88.4,6,85.1,Low,False
STU10013,DB401,Spring 2025,3,50.9,51.7,51.1,2.04,4,24,Male,Low,6.9,High-Speed,Masters,19,13.0,3,10,61.3,50,40,79.8,5,80.66,Low,False
STU10049,SE501,Spring 2025,3,71.4,67.2,70.1,2.8,4,23,Male,Medium,18.8,High-Speed,High School,20,9.0,9,11,77.5,50,47,94.6,0,92.8,Low,False
STU10062,CS101,Spring 2025,3,78.8,73.9,77.3,3.09,4,20,Female,Low,10.8,High-Speed,Masters,10,15.9,3,4,96.0,50,33,66.2,3,67.3,Low,False
STU10083,CS101,Spring 2025,3,60.5,64.6,61.7,2.47,4,23,Male,Low,16.4,Moderate,Bachelors,14,13.3,3,3,65.6,50,38,76.0,2,72.12,Low,False
STU10114,DB401,Spring 2025,3,59.9,52.8,57.8,2.31,4,22,Female,Low,22.8,Moderate,Bachelors,14,17.0,5,2,80.2,50,37,73.3,4,73.69,Low,False
STU10154,SE501,Spring 2025,3,46.2,43.7,45.4,1.82,3,23,Other,Medium,3.3,High-Speed,Bachelors,14,16.8,3,2,53.8,45,33,73.3,2,68.41,Low,False
STU10182,AI301,Spring 2025,3,57.4,54.9,56.6,2.26,3,21,Female,Medium,4.8,Moderate,Masters,15,14.3,4,9,54.1,50,37,74.6,3,70.62,Low,False
STU10183,DS201,Spring 2025,3,62.7,62.7,62.7,2.51,3,25,Female,Medium,2.2,High-Speed,High School,13,4.1,0,9,71.6,45,33,74.4,3,71.02,Low,False
STU10188,DB401,Spring 2025,3,42.9,49.9,45.0,1.8,4,25,Female,Medium,10.9,Moderate,High School,12,12.1,4,3,72.7,40,28,70.3,1,67.69,Low,False
STU10241,AI301,Spring 2025,3,58.6,55.3,57.6,2.3,4,21,Female,Low,8.3,High-Speed,High School,13,12.5,4,4,91.5,40,23,56.3,2,65.95,Low,False
STU10259,DB401,Spring 2025,3,59.1,59.7,59.3,2.37,3,25,Male,Low,3.7,High-Speed,Bachelors,15,15.4,2,9,76.8,45,35,76.9,5,76.31,Low,False
STU10267,DB401,Spring 2025,3,50.2,58.9,52.8,2.11,3,21,Female,Medium,26.0,Moderate,High School,9,11.5,5,8,55.5,45,29,64.5,2,56.85,Low,False
STU10296,CS101,Spring 2025,3,63.3,70.0,65.3,2.61,4,22,Female,High,16.5,High-Speed,Bachelors,12,20.4,3,13,85.1,50,23,45.7,2,57.87,Low,False
STU10313,AI301,Spring 2025,3,71.6,86.3,76.0,3.04,4,21,Female,Medium,0.5,High-Speed,Bachelors,14,12.6,5,10,81.5,40,27,68.7,3,71.65,Low,False
STU10323,SE501,Spring 2025,3,67.3,64.9,66.6,2.66,3,24,Male,Medium,9.0,High-Speed,Bachelors,9,19.0,8,10,75.3,50,34,67.1,3,62.11,Low,False
STU10329,AI301,Spring 2025,3,64.1,61.1,63.2,2.53,3,18,Male,Low,1.1,Moderate,Bachelors,15,10.2,5,3,92.2,40,31,77.3,3,79.59,Low,False
STU10333,DB401,Spring 2025,3,70.5,72.8,71.2,2.85,4,22,Male,High,5.1,High-Speed,Bachelors,19,22.6,7,9,89.4,40,37,93.5,1,93.13,Low,False
STU10349,SE501,Spring 2025,3,56.9,60.5,58.0,2.32,3,19,Female,Low,6.9,Moderate,Bachelors,10,18.9,4,6,75.7,50,36,71.6,2,65.94,Low,False
STU10362,DS201,Spring 2025,3,68.6,67.5,68.3,2.73,3,25,Male,Low,7.0,High-Speed,High School,18,16.0,5,4,85.1,50,42,84.9,2,86.47,Low,False
